 1.01538851e-10  4.28911959e-01 
 1.03538851e-10  4.36687419e-01 
 1.05538851e-10  4.44095841e-01 
 1.07538851e-10  4.51120389e-01 
 1.09538851e-10  4.57748022e-01 
 1.11538851e-10  4.63966815e-01 
 1.13538851e-10  4.69768913e-01 
 1.15538851e-10  4.75147700e-01 
 1.17538851e-10  4.80100587e-01 
 1.19538851e-10  4.84626102e-01 
 1.21538851e-10  4.88726573e-01 
 1.23538851e-10  4.92405211e-01 
 1.25538851e-10  4.95668733e-01 
 1.27538851e-10  4.98524461e-01 
 1.29538851e-10  5.00982915e-01 
 1.31538851e-10  5.03054941e-01 
 1.33538851e-10  5.04754278e-01 
 1.35538851e-10  5.06094722e-01 
 1.37538851e-10  5.07092666e-01 
 1.39538851e-10  5.07764299e-01 
 1.41538851e-10  5.08128125e-01 
 1.43538851e-10  5.08204049e-01 
 1.45538851e-10  5.08011442e-01 
 1.47538851e-10  5.07567071e-01 
 1.49538851e-10  5.06890958e-01 
 1.51538851e-10  5.06004212e-01 
 1.53538851e-10  5.04930838e-01 
 1.55538851e-10  5.03691705e-01 
 1.57538851e-10  5.02308998e-01 
 1.59538851e-10  5.00803744e-01 
 1.61538851e-10  4.99198133e-01 
 1.63538851e-10  4.97513064e-01 
 1.65538851e-10  4.95770474e-01 
 1.67538851e-10  4.93991475e-01 
 1.69538851e-10  4.92196748e-01 
 1.71538851e-10  4.90406251e-01 
 1.73538851e-10  4.88641048e-01 
 1.75538851e-10  4.86920477e-01 
 1.77538851e-10  4.85265257e-01 
 1.79538851e-10  4.83693416e-01 
 1.81538851e-10  4.82224448e-01 
 1.83538851e-10  4.80876331e-01 
 1.85538851e-10  4.79667731e-01 
 1.87538851e-10  4.78615793e-01 
 1.89538851e-10  4.77738342e-01 
 1.91538851e-10  4.77051688e-01 
 1.93538851e-10  4.76572814e-01 
 1.95538851e-10  4.76317201e-01 
 1.97538851e-10  4.76300996e-01 
 1.99538851e-10  4.76538859e-01 
 2.01538851e-10  4.77046108e-01 
 2.03538851e-10  4.77836593e-01 
 2.05538851e-10  4.78924811e-01 
